IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP58;IP_PROP57;IP_PROP59;IC_GROUP0;IC_GROUP1;IC_GROUP2
12383;О Законе Республики Тыва «О порядке внеочередного оказания медицинской помощи отдельным категориям граждан в медицинских организациях, подведомственных уполномоченному исполнительному органу Республики Тыва в сфере здравоохранения»;12383;Y;21.06.2023 15:30:00;;;;text;;;text;;500;;13.06.2023; 2053 ПВХ-III;/upload/iblock/3d1/e27wsirq9as65t8ywg8ztw9qliemjzi4/№ 2053 от 13.06.2023.pdf;;;
12384;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О пожарной безопасности в Республике Тыва» Верховный;12384;Y;21.06.2023 15:32:00;;;;text;;;text;;500;;13.06.2023; 2054 ПВХ-III;/upload/iblock/d23/ycxeeklgvihpjk9c2wnol455qavagzlv/№ 2054 от 13.06.2023.pdf;;;
12385;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «Кодекс Республики Тыва об административных правонарушениях»;12385;Y;21.06.2023 15:37:00;;;;text;;;text;;500;;13.06.2023; 2055 ПВХ-III;/upload/iblock/07d/bawafwb60txn53ve0dz31d3ib9r5xit8/№ 2055 от 13.06.2023.pdf;;;
12386;О Законе Республики Тыва «О внесении изменения в статью 8 Закона Республики Тыва «О регулировании отдельных правоотношений в сфере увековечивания в Республике Тыва памяти погибших при защите Отечества»;12386;Y;21.06.2023 15:38:00;;;;text;;;text;;500;;13.06.2023; 2056 ПВХ-III;/upload/iblock/221/j3pw2s08c7y8yc87qfa3q5kwrsfhugzj/№ 2056 от 13.06.2023.pdf;;;
12387;Об отчете об исполнении республиканского бюджета Республики Тыва за первый квартал 2023 года;12387;Y;21.06.2023 15:40:00;;;;text;;;text;;500;;13.06.2023;2057 ПВХ-III;/upload/iblock/f41/afp06h36si5tu6mjjzup1fszwx9k6ssh/№ 2057 от 13.06.2023.pdf;;;
12388;О проекте федерального закона № 324821-8 «О внесении изменений о в статью 7.23 Кодекса Российской Федерации об административных правонарушениях»;12388;Y;21.06.2023 15:41:00;;;;text;;;text;;500;;13.06.2023; 2058 ПВХ-III;/upload/iblock/051/s4f39g3nyy2vjvrwmg0jxja5vgh9pw6r/№ 2058 от 13.06.2023.pdf;;;
12389;О проекте федерального закона № 330760-8 «О внесении изменений в Кодекс Российской Федерации об административных правонарушениях»;12389;Y;21.06.2023 15:44:00;;;;text;;;text;;500;;13.06.2023; 2059 ПВХ-III;/upload/iblock/be9/62fueo47ro7n05ivqf95v7k5p9zjoabk/№ 2059 от 13.06.2023.pdf;;;
12390;О проекте федерального закона № 353266-8 «О внесении изменений в Кодекс Российской Федерации об административных правонарушениях»;12390;Y;21.06.2023 15:45:00;;;;text;;;text;;500;;13.06.2023; 2060 ПВХ-III;/upload/iblock/065/6s1he6of06f809ikhbrjemvsd3fz03iq/№ 2060 от 13.06.2023.pdf;;;
12391;О проекте федерального закона № 337932-8 «О внесении изменения в Федеральный закон «О введении в действие Жилищного кодекса Российской Федерации»;12391;Y;21.06.2023 15:47:00;;;;text;;;text;;500;;13.06.2023; 2061 ПВХ-III;/upload/iblock/096/bketdvsesqkysuplv7nuy91rx3nqelrv/№ 2061 от 13.06.2023.pdf;;;
12392;О проекте федерального закона № 337932-8 «О внесении изменения в Федеральный закон «О введении в действие Жилищного кодекса Российской Федерации»;12392;Y;21.06.2023 15:47:00;;;;text;;;text;;500;;13.06.2023; 2062 ПВХ-III;/upload/iblock/121/zbi1ozdqv76pb5g7d12elo4mzik1djp0/№ 2062 от 13.06.2023.pdf;;;
12393;О проекте федерального закона № 337950-8 «О внесении изменения в Федеральный закон «О введении в действие Градостроительного кодекса Российской Федерации»;12393;Y;21.06.2023 15:49:00;;;;text;;;text;;500;;13.06.2023; 2063 ПВХ-III;/upload/iblock/531/z37137ar2tf1bvc2rhrpt2xpgy1ut9hp/№ 2063 от 13.06.2023.pdf;;;
12394;О проекте федерального закона № 340155-8 «О внесении изменений в статью 4 Закона Российской Федерации «О статусе столицы Российской Федерации» и статью 157 Жилищного кодекса Российской Федерации»;12394;Y;21.06.2023 15:50:00;;;;text;;;text;;500;;13.06.2023; 2064 ПВХ-III;/upload/iblock/e04/4gqdlpcd94rxrf89izseos6sdcztff5o/№ 2064 от 13.06.2023.pdf;;;
12395;О проекте федерального закона № 345338-8 «О внесении изменений в Федеральный закон «Об отходах производства и потребления» и отдельные законодательные акты Российской Федерации»;12395;Y;21.06.2023 15:57:00;;;;text;;;text;;500;;13.06.2023;2065 ПВХ-III;/upload/iblock/4d0/kwb48smuocqiuo5egfrigdumqeogwnjz/№ 2065 от 13.06.2023.pdf;;;
12396;О проекте федерального закона № 341326-8 «О внесении изменений в Федеральный закон «Об ответственном обращении с животными и о внесении изменений в отдельные законодательные акты Российской Федерации»;12396;Y;21.06.2023 16:00:00;;;;text;;;text;;500;;13.06.2023;2066 ПВХ-III;/upload/iblock/d0a/j3j5t57kil8egs4z43by4gb280s7wck4/№ 2066 от 13.06.2023.pdf;;;
12397;О проекте федерального закона № 325561-8 «О внесении изменения в статью 52 Закона Российской Федерации «Основы законодательства Российской Федерации о культуре»;12397;Y;21.06.2023 16:01:00;;;;text;;;text;;500;;13.06.2023;2067 ПВХ-III;/upload/iblock/186/13n8gyysij81i69cqlb0760hlgicezfu/№ 2067 от 13.06.2023.pdf;;;
12398;О законодательной инициативе Законодательного собрания Ленинградской области по внесению в Государственную Думу Федерального Собрания Российской Федерации проекта федерального закона «О внесении изменения в статью 37 Федерального закона «Об общих принципа;12398;Y;21.06.2023 16:02:00;;;;text;;;text;;500;;13.06.2023;2068 ПВХ-III;/upload/iblock/032/sjwseazh872f854il2pmmhk1h2zyjbu2/№ 2068 от 13.06.2023.pdf;;;
12399;Об одобрении предложения о присвоении наименования «Тоолайлыг» населенному пункту, вновь образованному на территории Монгун-Тайгинского кожууна Республики Тыва На;12399;Y;21.06.2023 16:03:00;;;;text;;;text;;500;;13.06.2023;2069 ПВХ-III;/upload/iblock/688/ixh06if5mxywg0jgkwe1354rd1gf5yfn/№ 2069 от 13.06.2023.pdf;;;
12400;О назначении опроса граждан для выявления мнения населения и его учета при принятии решения по вопросу образования нового населенного пункта на территории Монгун-Тайгинского кожууна Республики Тыва и для выявления мнения населения о присвоении ему наимено;12400;Y;;;;;text;;;text;;500;;17.05.2023;2026 ПВХ-III;/upload/iblock/d4b/2ughhrnvzvbp3u5fhc3huvlbhuowszrd/№ 2026 ПВХ-III от 17.05.2023.pdf;;;
12403;Приложение;12403;Y;;;;;text;;;text;;500;;23.06.2023;1;/upload/iblock/39e/3zq3v5t05j8utxbgsf9wmp38mkc6ine3/расчет.pdf;;;
12509;Об отнесении городского округа «Город Кызыл Республики Тыва» к ценовой зоне теплоснабжения;12509;Y;30.06.2023 17:38:00;;;;text;;;text;;500;;30.06.2023;2070 ПВХ-III;/upload/iblock/038/g060xccqnbyclz60pvj68rujq7693ksh/№ 2070 ПВХ-III от 30.06.2023.pdf;;;
12510;Об отнесении городского поселения «Поселок городского типа Каа-Хем Кызылского кожууна Республики Тыва» к ценовой зоне теплоснабжения;12510;Y;30.06.2023 17:40:00;;;;text;;;text;;500;;30.06.2023;2071 ПВХ-III;/upload/iblock/9a4/3ztdb4p7nnkjh87bx4hwiwt4csu5scn1/№ 2071 ПВХ-III от 30.06.2023.pdf;;;
